date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:18	25972/25972	---M--	200	added ('OK')	application/octet-stream	etag:%225a7cc1bc-6574%22	https://livewp.site/html/johnblack/fonts/Iconano.ttf	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/fonts/Iconano.ttf	(from https://livewp.site/html/johnblack/css/font-iconano.css)
12:42:19	121415/121415	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a7cc1bc-1da47%22	https://livewp.site/html/johnblack/fonts/Iconano.svg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/fonts/Iconano.svg	(from https://livewp.site/html/johnblack/css/font-iconano.css)
12:42:19	5102/5102	---M--	200	added ('OK')	image/png	etag:%225a7cc1b7-13ee%22	https://livewp.site/html/johnblack/img/sprite.png	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/sprite.png	(from https://livewp.site/html/johnblack/css/theme.css)
12:42:20	2272/2272	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a7cc2cc-8e0%22	https://livewp.site/html/johnblack/img/placeholder/loader.svg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/placeholder/loader.svg	(from https://livewp.site/html/johnblack/css/theme.css)
12:42:20	138001/138001	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1bb-21b11%22	https://livewp.site/html/johnblack/img/featured_video-1404x840.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/featured_video-1404x840.jpg	(from https://livewp.site/html/johnblack/css/theme.css)
12:42:20	78236/78236	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b4-1319c%22	https://livewp.site/html/johnblack/img/promotext_bg.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/promotext_bg.jpg	(from https://livewp.site/html/johnblack/css/theme.css)
12:42:20	54379/54379	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b5-d46b%22	https://livewp.site/html/johnblack/img/home_bg2.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/home_bg2.jpg	(from https://livewp.site/html/johnblack/css/theme.css)
12:42:21	42597/42597	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b9-a665%22	https://livewp.site/html/johnblack/img/testimonials_bg.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/testimonials_bg.jpg	(from https://livewp.site/html/johnblack/css/theme.css)
12:42:21	1526/1526	---M--	200	added ('OK')	image/png	etag:%225a7cc1b8-5f6%22	https://livewp.site/html/johnblack/img/woo_star.png	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/woo_star.png	(from https://livewp.site/html/johnblack/css/theme.css)
12:42:22	4641/4641	---M--	200	added ('OK')	image/png	etag:%225a7cc1b8-1221%22	https://livewp.site/html/johnblack/img/logo.png	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/logo.png	(from https://livewp.site/html/johnblack/index-2.html)
12:42:22	154559/154559	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1bb-25bbf%22	https://livewp.site/html/johnblack/img/bg_img.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/bg_img.jpg	(from https://livewp.site/html/johnblack/css/custom.css)
12:42:22	15969/15969	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Feb%202018%2021:29:50%20GMT	https://livewp.site/html/johnblack/photo-video-slider.html	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/photo-video-slider.html	(from https://livewp.site/html/johnblack/index-2.html)
12:42:22	27932/27932	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Feb%202018%2021:29:50%20GMT	https://livewp.site/html/johnblack/portfolio-with-left-sidebar.html	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/portfolio-with-left-sidebar.html	(from https://livewp.site/html/johnblack/index-2.html)
12:42:23	15426/15426	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b8-3c42%22	https://livewp.site/html/johnblack/img/img10-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img10-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:23	20434/20434	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b7-4fd2%22	https://livewp.site/html/johnblack/img/img6-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img6-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:23	7395/7395	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b7-1ce3%22	https://livewp.site/html/johnblack/img/team2-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/team2-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:24	12873/12873	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b5-3249%22	https://livewp.site/html/johnblack/img/img7-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img7-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:24	10028/10028	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b7-272c%22	https://livewp.site/html/johnblack/img/img1-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img1-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:24	12965/12965	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1bb-32a5%22	https://livewp.site/html/johnblack/img/img5-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img5-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:24	13437/13437	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b8-347d%22	https://livewp.site/html/johnblack/img/img3-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img3-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:25	13622/13622	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b6-3536%22	https://livewp.site/html/johnblack/img/img8-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img8-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:30	14476/14476	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b3-388c%22	https://livewp.site/html/johnblack/img/img2-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img2-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:31	9497/9497	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b5-2519%22	https://livewp.site/html/johnblack/img/img4-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img4-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:31	11103/11103	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b9-2b5f%22	https://livewp.site/html/johnblack/img/img9-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img9-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:31	10390/10390	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b4-2896%22	https://livewp.site/html/johnblack/img/img11-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img11-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:31	13138/13138	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b6-3352%22	https://livewp.site/html/johnblack/img/img12-300x180.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img12-300x180.jpg	(from https://livewp.site/html/johnblack/index-2.html)
12:42:32	20514/20514	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Jul%202022%2007:12:29%20GMT	https://player.vimeo.com/api/player.js	D:/Ashwin/Templates/LD-2/player.vimeo.com/api/player.js	(from https://livewp.site/html/johnblack/index-2.html)
12:42:32	14660/14660	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a7cc2cb-3944%22	https://livewp.site/html/johnblack/js/plugins/jquery.fs.gallery.js	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/js/plugins/jquery.fs.gallery.js	(from https://livewp.site/html/johnblack/index-2.html)
12:42:33	206772/206772	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b5-327b4%22	https://livewp.site/html/johnblack/img/img10-1000x964.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img10-1000x964.jpg	(from https://livewp.site/html/johnblack/index-3.html)
12:42:33	41873/41873	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b4-a391%22	https://livewp.site/html/johnblack/img/video_featured-500x482.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/video_featured-500x482.jpg	(from https://livewp.site/html/johnblack/index-3.html)
12:42:33	44762/44762	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b6-aeda%22	https://livewp.site/html/johnblack/img/img7-500x482.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img7-500x482.jpg	(from https://livewp.site/html/johnblack/index-3.html)
12:42:34	59776/59776	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b8-e980%22	https://livewp.site/html/johnblack/img/img1-1000x482.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img1-1000x482.jpg	(from https://livewp.site/html/johnblack/index-3.html)
12:42:40	4020/4020	---M--	200	added ('OK')	image/png	etag:%225a7cc1b4-fb4%22	https://livewp.site/html/johnblack/img/content_logo_light.png	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/content_logo_light.png	(from https://livewp.site/html/johnblack/index-3.html)
12:42:41	1366/1366	---M--	200	added ('OK')	image/png	etag:%225a7cc1b4-556%22	https://livewp.site/html/johnblack/img/iconbox_icon7.png	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/iconbox_icon7.png	(from https://livewp.site/html/johnblack/index-3.html)
12:42:41	1666/1666	---M--	200	added ('OK')	image/png	etag:%225a7cc1bb-682%22	https://livewp.site/html/johnblack/img/iconbox_icon8.png	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/iconbox_icon8.png	(from https://livewp.site/html/johnblack/index-3.html)
12:42:41	2321/2321	---M--	200	added ('OK')	image/png	etag:%225a7cc1bb-911%22	https://livewp.site/html/johnblack/img/iconbox_icon9.png	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/iconbox_icon9.png	(from https://livewp.site/html/johnblack/index-3.html)
12:42:42	60941/60941	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b6-ee0d%22	https://livewp.site/html/johnblack/img/featured_img-500x439.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/featured_img-500x439.jpg	(from https://livewp.site/html/johnblack/index-3.html)
12:42:42	35244/35244	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b5-89ac%22	https://livewp.site/html/johnblack/img/featured_video-500x439.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/featured_video-500x439.jpg	(from https://livewp.site/html/johnblack/index-3.html)
12:42:42	41667/41667	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1bb-a2c3%22	https://livewp.site/html/johnblack/img/img2-500x439.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img2-500x439.jpg	(from https://livewp.site/html/johnblack/index-3.html)
12:42:43	34771/34771	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b5-87d3%22	https://livewp.site/html/johnblack/img/img3-500x439.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img3-500x439.jpg	(from https://livewp.site/html/johnblack/index-3.html)
12:42:43	6939/6939	---M--	200	added ('OK')	image/png	etag:%225a7cc1b9-1b1b%22	https://livewp.site/html/johnblack/img/gt3themes.png	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/gt3themes.png	(from https://livewp.site/html/johnblack/index-3.html)
12:42:43	11413/11413	---M--	200	added ('OK')	image/png	etag:%225a7cc1b5-2c95%22	https://livewp.site/html/johnblack/img/pixeden.png	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/pixeden.png	(from https://livewp.site/html/johnblack/index-3.html)
12:42:43	10698/10698	---M--	200	added ('OK')	image/png	etag:%225a7cc1ba-29ca%22	https://livewp.site/html/johnblack/img/wp.png	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/wp.png	(from https://livewp.site/html/johnblack/index-3.html)
12:42:44	11237/11237	---M--	200	added ('OK')	image/png	etag:%225a7cc1b4-2be5%22	https://livewp.site/html/johnblack/img/themeforest.png	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/themeforest.png	(from https://livewp.site/html/johnblack/index-3.html)
12:42:44	3820/3820	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a7cc2cc-eec%22	https://livewp.site/html/johnblack/js/revslider/rvstart_type2.js	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/js/revslider/rvstart_type2.js	(from https://livewp.site/html/johnblack/index-3.html)
12:42:44	22725/22725	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Feb%202018%2021:29:50%20GMT	https://livewp.site/html/johnblack/portfolio-fullwidth-type.html	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/portfolio-fullwidth-type.html	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:45	421798/421798	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b8-66fa6%22	https://livewp.site/html/johnblack/img/img7.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img7.jpg	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:46	206360/206360	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1ba-32618%22	https://livewp.site/html/johnblack/img/img11.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img11.jpg	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:46	163888/163888	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1bb-28030%22	https://livewp.site/html/johnblack/img/img13.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img13.jpg	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:46	674634/674634	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b8-a4b4a%22	https://livewp.site/html/johnblack/img/img6.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img6.jpg	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:47	284756/284756	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b7-45854%22	https://livewp.site/html/johnblack/img/img4.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img4.jpg	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:47	365160/365160	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b8-59268%22	https://livewp.site/html/johnblack/img/img3.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img3.jpg	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:48	370534/370534	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1bb-5a766%22	https://livewp.site/html/johnblack/img/coming_soon.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/coming_soon.jpg	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:48	25426/25426	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a7cc2cb-6352%22	https://livewp.site/html/johnblack/js/plugins/jquery.swipebox.js	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/js/plugins/jquery.swipebox.js	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:48	1348/1348	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a7cc2cb-544%22	https://livewp.site/html/johnblack/js/gallery/jquery.gallery.post.js	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/js/gallery/jquery.gallery.post.js	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:48	397649/397649	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b9-61151%22	https://livewp.site/html/johnblack/img/img1.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img1.jpg	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:48	21468/21468	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a7cc2cb-53dc%22	https://livewp.site/html/johnblack/js/plugins/jquery.event.swipe.js	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/js/plugins/jquery.event.swipe.js	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:49	11587/11587	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a7cc2cb-2d43%22	https://livewp.site/html/johnblack/js/plugins/jquery.shift.gallery.js	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/js/plugins/jquery.shift.gallery.js	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:49	2458/2458	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a7cc2cb-99a%22	https://livewp.site/html/johnblack/js/plugins/jquery.mousewheel.js	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/js/plugins/jquery.mousewheel.js	(from https://livewp.site/html/johnblack/shift-slider.html)
12:42:50	408002/408002	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1bb-639c2%22	https://livewp.site/html/johnblack/img/img10.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img10.jpg	(from https://livewp.site/html/johnblack/gallery-ribbon.html)
12:42:50	9276/9276	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ed65b85-243c%22	https://livewp.site/html/johnblack/js/plugins/jquery.ribbon.gallery.js	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/js/plugins/jquery.ribbon.gallery.js	(from https://livewp.site/html/johnblack/gallery-ribbon.html)
12:42:51	141020/141020	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b5-226dc%22	https://livewp.site/html/johnblack/img/img7-1040x960.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img7-1040x960.jpg	(from https://livewp.site/html/johnblack/flow-gallery.html)
12:42:51	569946/569946	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b7-8b25a%22	https://livewp.site/html/johnblack/img/img5.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img5.jpg	(from https://livewp.site/html/johnblack/gallery-ribbon.html)
12:42:51	182381/182381	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1ba-2c86d%22	https://livewp.site/html/johnblack/img/img5-1040x960.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img5-1040x960.jpg	(from https://livewp.site/html/johnblack/flow-gallery.html)
12:42:51	97158/97158	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1bb-17b86%22	https://livewp.site/html/johnblack/img/img4-1040x960.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img4-1040x960.jpg	(from https://livewp.site/html/johnblack/flow-gallery.html)
12:42:52	111755/111755	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1bb-1b48b%22	https://livewp.site/html/johnblack/img/img3-1040x960.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img3-1040x960.jpg	(from https://livewp.site/html/johnblack/flow-gallery.html)
12:42:52	136383/136383	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b6-214bf%22	https://livewp.site/html/johnblack/img/coming_soon-1040x960.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/coming_soon-1040x960.jpg	(from https://livewp.site/html/johnblack/flow-gallery.html)
12:42:53	131481/131481	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1bb-20199%22	https://livewp.site/html/johnblack/img/video_featured-1040x960.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/video_featured-1040x960.jpg	(from https://livewp.site/html/johnblack/flow-gallery.html)
12:42:53	11679/11679	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a7cc2cb-2d9f%22	https://livewp.site/html/johnblack/js/plugins/jquery.flow.gallery.js	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/js/plugins/jquery.flow.gallery.js	(from https://livewp.site/html/johnblack/flow-gallery.html)
12:42:53	208357/208357	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1ba-32de5%22	https://livewp.site/html/johnblack/img/img10-1040x960.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img10-1040x960.jpg	(from https://livewp.site/html/johnblack/flow-gallery.html)
12:42:54	27820/27820	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b8-6cac%22	https://livewp.site/html/johnblack/img/img15-960x632.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img15-960x632.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:54	113916/113916	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1ba-1bcfc%22	https://livewp.site/html/johnblack/img/img15.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img15.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:55	97020/97020	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b8-17afc%22	https://livewp.site/html/johnblack/img/img19-960x632.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img19-960x632.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:56	534716/534716	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b5-828bc%22	https://livewp.site/html/johnblack/img/img19.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img19.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:56	103024/103024	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1bb-19270%22	https://livewp.site/html/johnblack/img/img5-960x632.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img5-960x632.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:56	83494/83494	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1ba-14626%22	https://livewp.site/html/johnblack/img/img9-960x632.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img9-960x632.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:57	83293/83293	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b6-1455d%22	https://livewp.site/html/johnblack/img/img12-960x632.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img12-960x632.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:57	457995/457995	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b7-6fd0b%22	https://livewp.site/html/johnblack/img/img9.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img9.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:57	237071/237071	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1bb-39e0f%22	https://livewp.site/html/johnblack/img/img12.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img12.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:58	66338/66338	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b4-10322%22	https://livewp.site/html/johnblack/img/img11-960x632.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img11-960x632.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:58	49341/49341	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b4-c0bd%22	https://livewp.site/html/johnblack/img/img14-960x632.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img14-960x632.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:59	148810/148810	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1ba-2454a%22	https://livewp.site/html/johnblack/img/img14.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img14.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:59	41890/41890	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1ba-a3a2%22	https://livewp.site/html/johnblack/img/img13-960x632.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img13-960x632.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:42:59	77322/77322	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b7-12e0a%22	https://livewp.site/html/johnblack/img/img1-960x632.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img1-960x632.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:43:00	86842/86842	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b5-1533a%22	https://livewp.site/html/johnblack/img/img7-960x632.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img7-960x632.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:43:00	25154/25154	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a7cc2cb-6242%22	https://livewp.site/html/johnblack/js/gallery/jquery.gallery.swipebox.js	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/js/gallery/jquery.gallery.swipebox.js	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:43:00	141647/141647	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b7-2294f%22	https://livewp.site/html/johnblack/img/img6-960x632.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img6-960x632.jpg	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:43:00	8035/8035	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a7cc2cb-1f63%22	https://livewp.site/html/johnblack/js/gallery/jquery.gallery.grid.js	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/js/gallery/jquery.gallery.grid.js	(from https://livewp.site/html/johnblack/gallery-grid-type1.html)
12:43:01	40772/40772	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1ba-9f44%22	https://livewp.site/html/johnblack/img/img15-1000x964.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img15-1000x964.jpg	(from https://livewp.site/html/johnblack/packery-gallery.html)
12:43:01	52407/52407	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1ba-ccb7%22	https://livewp.site/html/johnblack/img/img19-500x482.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img19-500x482.jpg	(from https://livewp.site/html/johnblack/packery-gallery.html)
12:43:02	51917/51917	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b8-cacd%22	https://livewp.site/html/johnblack/img/img5-500x482.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img5-500x482.jpg	(from https://livewp.site/html/johnblack/packery-gallery.html)
12:43:02	99844/99844	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b6-18604%22	https://livewp.site/html/johnblack/img/featured_img-1000x482.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/featured_img-1000x482.jpg	(from https://livewp.site/html/johnblack/packery-gallery.html)
12:43:03	35840/35840	---M--	200	added ('OK')	image/jpeg	etag:%225a7cc1b7-8c00%22	https://livewp.site/html/johnblack/img/img11-500x482.jpg	D:/Ashwin/Templates/LD-2/livewp.site/html/johnblack/img/img11-500x482.jpg	(from https://livewp.site/html/johnblack/packery-gallery.html)
